query_id	chunk_id	relevance
q-159	chunk-158-00	1
q-159	chunk-158-01	1
q-159	chunk-158-02	1
q-159	chunk-158-03	1
q-159	chunk-158-04	1
q-159	chunk-158-05	1
q-159	chunk-158-06	1
q-159	chunk-158-07	1
q-159	chunk-158-08	1
q-159	chunk-158-09	1
q-159	chunk-158-10	1
q-159	chunk-158-11	1
q-159	chunk-158-12	1
q-159	chunk-158-13	1
q-159	chunk-158-14	1
q-159	chunk-158-15	1
q-159	chunk-158-16	1
q-159	chunk-158-17	1
q-159	chunk-158-18	1
q-159	chunk-158-19	1
q-160	chunk-159-00	1
q-160	chunk-159-01	1
q-160	chunk-159-02	1
q-160	chunk-159-03	1
q-160	chunk-159-04	1
q-160	chunk-159-05	1
q-160	chunk-159-06	1
q-160	chunk-159-07	1
q-160	chunk-159-08	1
q-160	chunk-159-09	1
q-160	chunk-159-10	1
q-160	chunk-159-11	1
q-160	chunk-159-12	1
q-160	chunk-159-13	1
q-160	chunk-159-14	1
q-160	chunk-159-15	1
q-160	chunk-159-16	1
q-160	chunk-159-17	1
q-160	chunk-159-18	1
q-160	chunk-159-19	1
q-161	chunk-160-00	1
q-161	chunk-160-01	1
q-161	chunk-160-02	1
q-161	chunk-160-03	1
q-161	chunk-160-04	1
q-161	chunk-160-05	1
q-161	chunk-160-06	1
q-161	chunk-160-07	1
q-161	chunk-160-08	1
q-161	chunk-160-09	1
q-161	chunk-160-10	1
q-161	chunk-160-11	1
q-161	chunk-160-12	1
q-161	chunk-160-13	1
q-161	chunk-160-14	1
q-161	chunk-160-15	1
q-161	chunk-160-16	1
q-161	chunk-160-17	1
q-161	chunk-160-18	1
q-161	chunk-160-19	1
q-162	chunk-161-00	1
q-162	chunk-161-01	1
q-162	chunk-161-02	1
q-162	chunk-161-03	1
q-162	chunk-161-04	1
q-162	chunk-161-05	1
q-162	chunk-161-06	1
q-162	chunk-161-07	1
q-162	chunk-161-08	1
q-162	chunk-161-09	1
q-162	chunk-161-10	1
q-162	chunk-161-11	1
q-162	chunk-161-12	1
q-162	chunk-161-13	1
q-162	chunk-161-14	1
q-162	chunk-161-15	1
q-162	chunk-161-16	1
q-162	chunk-161-17	1
q-162	chunk-161-18	1
q-162	chunk-161-19	1
q-163	chunk-162-00	1
q-163	chunk-162-01	1
q-163	chunk-162-02	1
q-163	chunk-162-03	1
q-163	chunk-162-04	1
q-163	chunk-162-05	1
q-163	chunk-162-06	1
q-163	chunk-162-07	1
q-163	chunk-162-08	1
q-163	chunk-162-09	1
q-163	chunk-162-10	1
q-163	chunk-162-11	1
q-163	chunk-162-12	1
q-163	chunk-162-13	1
q-163	chunk-162-14	1
q-163	chunk-162-15	1
q-163	chunk-162-16	1
q-163	chunk-162-17	1
q-163	chunk-162-18	1
q-163	chunk-162-19	1
q-164	chunk-163-00	1
q-164	chunk-163-01	1
q-164	chunk-163-02	1
q-164	chunk-163-03	1
q-164	chunk-163-04	1
q-164	chunk-163-05	1
q-164	chunk-163-06	1
q-164	chunk-163-07	1
q-164	chunk-163-08	1
q-164	chunk-163-09	1
q-164	chunk-163-10	1
q-164	chunk-163-11	1
q-164	chunk-163-12	1
q-164	chunk-163-13	1
q-164	chunk-163-14	1
q-164	chunk-163-15	1
q-164	chunk-163-16	1
q-164	chunk-163-17	1
q-164	chunk-163-18	1
q-164	chunk-163-19	1
q-165	chunk-164-00	1
q-165	chunk-164-01	1
q-165	chunk-164-02	1
q-165	chunk-164-03	1
q-165	chunk-164-04	1
q-165	chunk-164-05	1
q-165	chunk-164-06	1
q-165	chunk-164-07	1
q-165	chunk-164-08	1
q-165	chunk-164-09	1
q-165	chunk-164-10	1
q-165	chunk-164-11	1
q-165	chunk-164-12	1
q-165	chunk-164-13	1
q-165	chunk-164-14	1
q-165	chunk-164-15	1
q-165	chunk-164-16	1
q-165	chunk-164-17	1
q-165	chunk-164-18	1
q-165	chunk-164-19	1
q-166	chunk-165-00	1
q-166	chunk-165-01	1
q-166	chunk-165-02	1
q-166	chunk-165-03	1
q-166	chunk-165-04	1
q-166	chunk-165-05	1
q-166	chunk-165-06	1
q-166	chunk-165-07	1
q-166	chunk-165-08	1
q-166	chunk-165-09	1
q-166	chunk-165-10	1
q-166	chunk-165-11	1
q-166	chunk-165-12	1
q-166	chunk-165-13	1
q-166	chunk-165-14	1
q-166	chunk-165-15	1
q-166	chunk-165-16	1
q-166	chunk-165-17	1
q-166	chunk-165-18	1
q-166	chunk-165-19	1
q-167	chunk-166-00	1
q-167	chunk-166-01	1
q-167	chunk-166-02	1
q-167	chunk-166-03	1
q-167	chunk-166-04	1
q-167	chunk-166-05	1
q-167	chunk-166-06	1
q-167	chunk-166-07	1
q-167	chunk-166-08	1
q-167	chunk-166-09	1
q-167	chunk-166-10	1
q-167	chunk-166-11	1
q-167	chunk-166-12	1
q-167	chunk-166-13	1
q-167	chunk-166-14	1
q-167	chunk-166-15	1
q-167	chunk-166-16	1
q-167	chunk-166-17	1
q-167	chunk-166-18	1
q-167	chunk-166-19	1
q-168	chunk-167-00	1
q-168	chunk-167-01	1
q-168	chunk-167-02	1
q-168	chunk-167-03	1
q-168	chunk-167-04	1
q-168	chunk-167-05	1
q-168	chunk-167-06	1
q-168	chunk-167-07	1
q-168	chunk-167-08	1
q-168	chunk-167-09	1
q-168	chunk-167-10	1
q-168	chunk-167-11	1
q-168	chunk-167-12	1
q-168	chunk-167-13	1
q-168	chunk-167-14	1
q-168	chunk-167-15	1
q-168	chunk-167-16	1
q-168	chunk-167-17	1
q-168	chunk-167-18	1
q-168	chunk-167-19	1
q-169	chunk-168-00	1
q-169	chunk-168-04	1
q-169	chunk-168-08	1
q-169	chunk-168-12	1
q-169	chunk-168-16	1
q-169	chunk-168-20	1
q-169	chunk-168-24	1
q-169	chunk-168-28	1
q-169	chunk-168-32	1
q-169	chunk-168-36	1
q-169	chunk-168-40	1
q-169	chunk-168-44	1
q-169	chunk-168-48	1
q-170	chunk-169-00	1
q-170	chunk-169-01	1
q-170	chunk-169-02	1
q-170	chunk-169-03	1
q-170	chunk-169-04	1
q-170	chunk-169-05	1
q-170	chunk-169-06	1
q-170	chunk-169-07	1
q-170	chunk-169-08	1
q-170	chunk-169-09	1
q-170	chunk-169-10	1
q-170	chunk-169-11	1
q-170	chunk-169-12	1
q-170	chunk-169-13	1
q-170	chunk-169-14	1
q-170	chunk-169-15	1
q-170	chunk-169-16	1
q-170	chunk-169-17	1
q-170	chunk-169-18	1
q-170	chunk-169-19	1
q-171	chunk-170-00	1
q-171	chunk-170-01	1
q-171	chunk-170-02	1
q-171	chunk-170-03	1
q-171	chunk-170-04	1
q-171	chunk-170-05	1
q-171	chunk-170-06	1
q-171	chunk-170-07	1
q-171	chunk-170-08	1
q-171	chunk-170-09	1
q-171	chunk-170-10	1
q-171	chunk-170-11	1
q-171	chunk-170-12	1
q-171	chunk-170-13	1
q-171	chunk-170-14	1
q-171	chunk-170-15	1
q-171	chunk-170-16	1
q-171	chunk-170-17	1
q-171	chunk-170-18	1
q-171	chunk-170-19	1
q-172	chunk-171-00	1
q-172	chunk-171-01	1
q-172	chunk-171-02	1
q-172	chunk-171-03	1
q-172	chunk-171-04	1
q-172	chunk-171-05	1
q-172	chunk-171-06	1
q-172	chunk-171-07	1
q-172	chunk-171-08	1
q-172	chunk-171-09	1
q-172	chunk-171-10	1
q-172	chunk-171-11	1
q-172	chunk-171-12	1
q-172	chunk-171-13	1
q-172	chunk-171-14	1
q-172	chunk-171-15	1
q-172	chunk-171-16	1
q-172	chunk-171-17	1
q-172	chunk-171-18	1
q-172	chunk-171-19	1
q-173	chunk-172-00	1
q-173	chunk-172-01	1
q-173	chunk-172-02	1
q-173	chunk-172-03	1
q-173	chunk-172-04	1
q-173	chunk-172-05	1
q-173	chunk-172-06	1
q-173	chunk-172-07	1
q-173	chunk-172-08	1
q-173	chunk-172-09	1
q-173	chunk-172-10	1
q-173	chunk-172-11	1
q-173	chunk-172-12	1
q-173	chunk-172-13	1
q-173	chunk-172-14	1
q-173	chunk-172-15	1
q-173	chunk-172-16	1
q-173	chunk-172-17	1
q-173	chunk-172-18	1
q-173	chunk-172-19	1
q-174	chunk-173-00	1
q-174	chunk-173-01	1
q-174	chunk-173-02	1
q-174	chunk-173-03	1
q-174	chunk-173-04	1
q-174	chunk-173-05	1
q-174	chunk-173-06	1
q-174	chunk-173-07	1
q-174	chunk-173-08	1
q-174	chunk-173-09	1
q-174	chunk-173-10	1
q-174	chunk-173-11	1
q-174	chunk-173-12	1
q-174	chunk-173-13	1
q-174	chunk-173-14	1
q-174	chunk-173-15	1
q-174	chunk-173-16	1
q-174	chunk-173-17	1
q-174	chunk-173-18	1
q-174	chunk-173-19	1
q-175	chunk-174-00	1
q-175	chunk-174-01	1
q-175	chunk-174-02	1
q-175	chunk-174-03	1
q-175	chunk-174-04	1
q-175	chunk-174-05	1
q-175	chunk-174-06	1
q-175	chunk-174-07	1
q-175	chunk-174-08	1
q-175	chunk-174-09	1
q-175	chunk-174-10	1
q-175	chunk-174-11	1
q-175	chunk-174-12	1
q-175	chunk-174-13	1
q-175	chunk-174-14	1
q-175	chunk-174-15	1
q-175	chunk-174-16	1
q-175	chunk-174-17	1
q-175	chunk-174-18	1
q-175	chunk-174-19	1
q-176	chunk-175-00	1
q-176	chunk-175-01	1
q-176	chunk-175-02	1
q-176	chunk-175-03	1
q-176	chunk-175-04	1
q-176	chunk-175-05	1
q-176	chunk-175-06	1
q-176	chunk-175-07	1
q-176	chunk-175-08	1
q-176	chunk-175-09	1
q-176	chunk-175-10	1
q-176	chunk-175-11	1
q-176	chunk-175-12	1
q-176	chunk-175-13	1
q-176	chunk-175-14	1
q-176	chunk-175-15	1
q-176	chunk-175-16	1
q-176	chunk-175-17	1
q-176	chunk-175-18	1
q-176	chunk-175-19	1
q-177	chunk-176-00	1
q-177	chunk-176-01	1
q-177	chunk-176-02	1
q-177	chunk-176-03	1
q-177	chunk-176-04	1
q-177	chunk-176-05	1
q-177	chunk-176-06	1
q-177	chunk-176-07	1
q-177	chunk-176-08	1
q-177	chunk-176-09	1
q-177	chunk-176-10	1
q-177	chunk-176-11	1
q-177	chunk-176-12	1
q-177	chunk-176-13	1
q-177	chunk-176-14	1
q-177	chunk-176-15	1
q-177	chunk-176-16	1
q-177	chunk-176-17	1
q-177	chunk-176-18	1
q-177	chunk-176-19	1
q-178	chunk-177-00	1
q-178	chunk-177-01	1
q-178	chunk-177-02	1
q-178	chunk-177-03	1
q-178	chunk-177-04	1
q-178	chunk-177-05	1
q-178	chunk-177-06	1
q-178	chunk-177-07	1
q-178	chunk-177-08	1
q-178	chunk-177-09	1
q-178	chunk-177-10	1
q-178	chunk-177-11	1
q-178	chunk-177-12	1
q-178	chunk-177-13	1
q-178	chunk-177-14	1
q-178	chunk-177-15	1
q-178	chunk-177-16	1
q-178	chunk-177-17	1
q-178	chunk-177-18	1
q-178	chunk-177-19	1
q-179	chunk-178-00	1
q-179	chunk-178-01	1
q-179	chunk-178-02	1
q-179	chunk-178-03	1
q-179	chunk-178-04	1
q-179	chunk-178-05	1
q-179	chunk-178-06	1
q-179	chunk-178-07	1
q-179	chunk-178-08	1
q-179	chunk-178-09	1
q-179	chunk-178-10	1
q-179	chunk-178-11	1
q-179	chunk-178-12	1
q-179	chunk-178-13	1
q-179	chunk-178-14	1
q-179	chunk-178-15	1
q-179	chunk-178-16	1
q-179	chunk-178-17	1
q-179	chunk-178-18	1
q-179	chunk-178-19	1
q-180	chunk-179-00	1
q-180	chunk-179-01	1
q-180	chunk-179-02	1
q-180	chunk-179-03	1
q-180	chunk-179-04	1
q-180	chunk-179-05	1
q-180	chunk-179-06	1
q-180	chunk-179-07	1
q-180	chunk-179-08	1
q-180	chunk-179-09	1
q-180	chunk-179-10	1
q-180	chunk-179-11	1
q-180	chunk-179-12	1
q-180	chunk-179-13	1
q-180	chunk-179-14	1
q-180	chunk-179-15	1
q-180	chunk-179-16	1
q-180	chunk-179-17	1
q-180	chunk-179-18	1
q-180	chunk-179-19	1
q-181	chunk-180-00	1
q-181	chunk-180-01	1
q-181	chunk-180-02	1
q-181	chunk-180-03	1
q-181	chunk-180-04	1
q-181	chunk-180-05	1
q-181	chunk-180-06	1
q-181	chunk-180-07	1
q-181	chunk-180-08	1
q-181	chunk-180-09	1
q-181	chunk-180-10	1
q-181	chunk-180-11	1
q-181	chunk-180-12	1
q-181	chunk-180-13	1
q-181	chunk-180-14	1
q-181	chunk-180-15	1
q-181	chunk-180-16	1
q-181	chunk-180-17	1
q-181	chunk-180-18	1
q-181	chunk-180-19	1
q-182	chunk-181-00	1
q-182	chunk-181-01	1
q-182	chunk-181-02	1
q-182	chunk-181-03	1
q-182	chunk-181-04	1
q-182	chunk-181-05	1
q-182	chunk-181-06	1
q-182	chunk-181-07	1
q-182	chunk-181-08	1
q-182	chunk-181-09	1
q-182	chunk-181-10	1
q-182	chunk-181-11	1
q-182	chunk-181-12	1
q-182	chunk-181-13	1
q-182	chunk-181-14	1
q-182	chunk-181-15	1
q-182	chunk-181-16	1
q-182	chunk-181-17	1
q-182	chunk-181-18	1
q-182	chunk-181-19	1
q-183	chunk-182-00	1
q-183	chunk-182-01	1
q-183	chunk-182-02	1
q-183	chunk-182-03	1
q-183	chunk-182-04	1
q-183	chunk-182-05	1
q-183	chunk-182-06	1
q-183	chunk-182-07	1
q-183	chunk-182-08	1
q-183	chunk-182-09	1
q-183	chunk-182-10	1
q-183	chunk-182-11	1
q-183	chunk-182-12	1
q-183	chunk-182-13	1
q-183	chunk-182-14	1
q-183	chunk-182-15	1
q-183	chunk-182-16	1
q-183	chunk-182-17	1
q-183	chunk-182-18	1
q-183	chunk-182-19	1
q-184	chunk-183-00	1
q-184	chunk-183-01	1
q-184	chunk-183-02	1
q-184	chunk-183-03	1
q-184	chunk-183-04	1
q-184	chunk-183-05	1
q-184	chunk-183-06	1
q-184	chunk-183-07	1
q-184	chunk-183-08	1
q-184	chunk-183-09	1
q-184	chunk-183-10	1
q-184	chunk-183-11	1
q-184	chunk-183-12	1
q-184	chunk-183-13	1
q-184	chunk-183-14	1
q-184	chunk-183-15	1
q-184	chunk-183-16	1
q-184	chunk-183-17	1
q-184	chunk-183-18	1
q-184	chunk-183-19	1
q-185	chunk-184-00	1
q-185	chunk-184-04	1
q-185	chunk-184-08	1
q-185	chunk-184-12	1
q-185	chunk-184-16	1
q-185	chunk-184-20	1
q-185	chunk-184-24	1
q-185	chunk-184-28	1
q-185	chunk-184-32	1
q-185	chunk-184-36	1
q-185	chunk-184-40	1
q-185	chunk-184-44	1
q-185	chunk-184-48	1
q-186	chunk-185-00	1
q-186	chunk-185-01	1
q-186	chunk-185-02	1
q-186	chunk-185-03	1
q-186	chunk-185-04	1
q-186	chunk-185-05	1
q-186	chunk-185-06	1
q-186	chunk-185-07	1
q-186	chunk-185-08	1
q-186	chunk-185-09	1
q-186	chunk-185-10	1
q-186	chunk-185-11	1
q-186	chunk-185-12	1
q-186	chunk-185-13	1
q-186	chunk-185-14	1
q-186	chunk-185-15	1
q-186	chunk-185-16	1
q-186	chunk-185-17	1
q-186	chunk-185-18	1
q-186	chunk-185-19	1
q-187	chunk-186-00	1
q-187	chunk-186-01	1
q-187	chunk-186-02	1
q-187	chunk-186-03	1
q-187	chunk-186-04	1
q-187	chunk-186-05	1
q-187	chunk-186-06	1
q-187	chunk-186-07	1
q-187	chunk-186-08	1
q-187	chunk-186-09	1
q-187	chunk-186-10	1
q-187	chunk-186-11	1
q-187	chunk-186-12	1
q-187	chunk-186-13	1
q-187	chunk-186-14	1
q-187	chunk-186-15	1
q-187	chunk-186-16	1
q-187	chunk-186-17	1
q-187	chunk-186-18	1
q-187	chunk-186-19	1
q-188	chunk-187-00	1
q-188	chunk-187-01	1
q-188	chunk-187-02	1
q-188	chunk-187-03	1
q-188	chunk-187-04	1
q-188	chunk-187-05	1
q-188	chunk-187-06	1
q-188	chunk-187-07	1
q-188	chunk-187-08	1
q-188	chunk-187-09	1
q-188	chunk-187-10	1
q-188	chunk-187-11	1
q-188	chunk-187-12	1
q-188	chunk-187-13	1
q-188	chunk-187-14	1
q-188	chunk-187-15	1
q-188	chunk-187-16	1
q-188	chunk-187-17	1
q-188	chunk-187-18	1
q-188	chunk-187-19	1
q-189	chunk-188-00	1
q-189	chunk-188-01	1
q-189	chunk-188-02	1
q-189	chunk-188-03	1
q-189	chunk-188-04	1
q-189	chunk-188-05	1
q-189	chunk-188-06	1
q-189	chunk-188-07	1
q-189	chunk-188-08	1
q-189	chunk-188-09	1
q-189	chunk-188-10	1
q-189	chunk-188-11	1
q-189	chunk-188-12	1
q-189	chunk-188-13	1
q-189	chunk-188-14	1
q-189	chunk-188-15	1
q-189	chunk-188-16	1
q-189	chunk-188-17	1
q-189	chunk-188-18	1
q-189	chunk-188-19	1
q-190	chunk-189-00	1
q-190	chunk-189-01	1
q-190	chunk-189-02	1
q-190	chunk-189-03	1
q-190	chunk-189-04	1
q-190	chunk-189-05	1
q-190	chunk-189-06	1
q-190	chunk-189-07	1
q-190	chunk-189-08	1
q-190	chunk-189-09	1
q-190	chunk-189-10	1
q-190	chunk-189-11	1
q-190	chunk-189-12	1
q-190	chunk-189-13	1
q-190	chunk-189-14	1
q-190	chunk-189-15	1
q-190	chunk-189-16	1
q-190	chunk-189-17	1
q-190	chunk-189-18	1
q-190	chunk-189-19	1
q-191	chunk-190-00	1
q-191	chunk-190-01	1
q-191	chunk-190-02	1
q-191	chunk-190-03	1
q-191	chunk-190-04	1
q-191	chunk-190-05	1
q-191	chunk-190-06	1
q-191	chunk-190-07	1
q-191	chunk-190-08	1
q-191	chunk-190-09	1
q-191	chunk-190-10	1
q-191	chunk-190-11	1
q-191	chunk-190-12	1
q-191	chunk-190-13	1
q-191	chunk-190-14	1
q-191	chunk-190-15	1
q-191	chunk-190-16	1
q-191	chunk-190-17	1
q-191	chunk-190-18	1
q-191	chunk-190-19	1
q-193	chunk-192-00	1
q-193	chunk-192-04	1
q-193	chunk-192-08	1
q-193	chunk-192-12	1
q-193	chunk-192-16	1
q-193	chunk-192-20	1
q-193	chunk-192-24	1
q-193	chunk-192-28	1
q-193	chunk-192-32	1
q-193	chunk-192-36	1
q-193	chunk-192-40	1
q-193	chunk-192-44	1
q-193	chunk-192-48	1
q-194	chunk-193-00	1
q-194	chunk-193-01	1
q-194	chunk-193-02	1
q-194	chunk-193-03	1
q-194	chunk-193-04	1
q-194	chunk-193-05	1
q-194	chunk-193-06	1
q-194	chunk-193-07	1
q-194	chunk-193-08	1
q-194	chunk-193-09	1
q-194	chunk-193-10	1
q-194	chunk-193-11	1
q-194	chunk-193-12	1
q-194	chunk-193-13	1
q-194	chunk-193-14	1
q-194	chunk-193-15	1
q-194	chunk-193-16	1
q-194	chunk-193-17	1
q-194	chunk-193-18	1
q-194	chunk-193-19	1
q-195	chunk-194-00	1
q-195	chunk-194-01	1
q-195	chunk-194-02	1
q-195	chunk-194-03	1
q-195	chunk-194-04	1
q-195	chunk-194-05	1
q-195	chunk-194-06	1
q-195	chunk-194-07	1
q-195	chunk-194-08	1
q-195	chunk-194-09	1
q-195	chunk-194-10	1
q-195	chunk-194-11	1
q-195	chunk-194-12	1
q-195	chunk-194-13	1
q-195	chunk-194-14	1
q-195	chunk-194-15	1
q-195	chunk-194-16	1
q-195	chunk-194-17	1
q-195	chunk-194-18	1
q-195	chunk-194-19	1
q-196	chunk-195-00	1
q-196	chunk-195-01	1
q-196	chunk-195-02	1
q-196	chunk-195-03	1
q-196	chunk-195-04	1
q-196	chunk-195-05	1
q-196	chunk-195-06	1
q-196	chunk-195-07	1
q-196	chunk-195-08	1
q-196	chunk-195-09	1
q-196	chunk-195-10	1
q-196	chunk-195-11	1
q-196	chunk-195-12	1
q-196	chunk-195-13	1
q-196	chunk-195-14	1
q-196	chunk-195-15	1
q-196	chunk-195-16	1
q-196	chunk-195-17	1
q-196	chunk-195-18	1
q-196	chunk-195-19	1
q-197	chunk-196-00	1
q-197	chunk-196-01	1
q-197	chunk-196-02	1
q-197	chunk-196-03	1
q-197	chunk-196-04	1
q-197	chunk-196-05	1
q-197	chunk-196-06	1
q-197	chunk-196-07	1
q-197	chunk-196-08	1
q-197	chunk-196-09	1
q-197	chunk-196-10	1
q-197	chunk-196-11	1
q-197	chunk-196-12	1
q-197	chunk-196-13	1
q-197	chunk-196-14	1
q-197	chunk-196-15	1
q-197	chunk-196-16	1
q-197	chunk-196-17	1
q-197	chunk-196-18	1
q-197	chunk-196-19	1
q-198	chunk-197-00	1
q-198	chunk-197-01	1
q-198	chunk-197-02	1
q-198	chunk-197-03	1
q-198	chunk-197-04	1
q-198	chunk-197-05	1
q-198	chunk-197-06	1
q-198	chunk-197-07	1
q-198	chunk-197-08	1
q-198	chunk-197-09	1
q-198	chunk-197-10	1
q-198	chunk-197-11	1
q-198	chunk-197-12	1
q-198	chunk-197-13	1
q-198	chunk-197-14	1
q-198	chunk-197-15	1
q-198	chunk-197-16	1
q-198	chunk-197-17	1
q-198	chunk-197-18	1
q-198	chunk-197-19	1
q-199	chunk-198-00	1
q-199	chunk-198-01	1
q-199	chunk-198-02	1
q-199	chunk-198-03	1
q-199	chunk-198-04	1
q-199	chunk-198-05	1
q-199	chunk-198-06	1
q-199	chunk-198-07	1
q-199	chunk-198-08	1
q-199	chunk-198-09	1
q-199	chunk-198-10	1
q-199	chunk-198-11	1
q-199	chunk-198-12	1
q-199	chunk-198-13	1
q-199	chunk-198-14	1
q-199	chunk-198-15	1
q-199	chunk-198-16	1
q-199	chunk-198-17	1
q-199	chunk-198-18	1
q-199	chunk-198-19	1
q-200	chunk-199-00	1
q-200	chunk-199-01	1
q-200	chunk-199-02	1
q-200	chunk-199-03	1
q-200	chunk-199-04	1
q-200	chunk-199-05	1
q-200	chunk-199-06	1
q-200	chunk-199-07	1
q-200	chunk-199-08	1
q-200	chunk-199-09	1
q-200	chunk-199-10	1
q-200	chunk-199-11	1
q-200	chunk-199-12	1
q-200	chunk-199-13	1
q-200	chunk-199-14	1
q-200	chunk-199-15	1
q-200	chunk-199-16	1
q-200	chunk-199-17	1
q-200	chunk-199-18	1
q-200	chunk-199-19	1
q-201	chunk-000-00	1
q-201	chunk-000-04	1
q-201	chunk-000-08	1
q-201	chunk-000-12	1
q-201	chunk-000-16	1
q-201	chunk-000-20	1
q-201	chunk-000-24	1
q-201	chunk-000-28	1
q-201	chunk-000-32	1
q-201	chunk-000-36	1
q-201	chunk-000-40	1
q-201	chunk-000-44	1
q-201	chunk-000-48	1
q-202	chunk-001-00	1
q-202	chunk-001-01	1
q-202	chunk-001-02	1
q-202	chunk-001-03	1
q-202	chunk-001-04	1
q-202	chunk-001-05	1
q-202	chunk-001-06	1
q-202	chunk-001-07	1
q-202	chunk-001-08	1
q-202	chunk-001-09	1
q-202	chunk-001-10	1
q-202	chunk-001-11	1
q-202	chunk-001-12	1
q-202	chunk-001-13	1
q-202	chunk-001-14	1
q-202	chunk-001-15	1
q-202	chunk-001-16	1
q-202	chunk-001-17	1
q-202	chunk-001-18	1
q-202	chunk-001-19	1
q-203	chunk-002-00	1
q-203	chunk-002-01	1
q-203	chunk-002-02	1
q-203	chunk-002-03	1
q-203	chunk-002-04	1
q-203	chunk-002-05	1
q-203	chunk-002-06	1
q-203	chunk-002-07	1
q-203	chunk-002-08	1
q-203	chunk-002-09	1
q-203	chunk-002-10	1
q-203	chunk-002-11	1
q-203	chunk-002-12	1
q-203	chunk-002-13	1
q-203	chunk-002-14	1
q-203	chunk-002-15	1
q-203	chunk-002-16	1
q-203	chunk-002-17	1
q-203	chunk-002-18	1
q-203	chunk-002-19	1
q-204	chunk-003-00	1
q-204	chunk-003-01	1
q-204	chunk-003-02	1
q-204	chunk-003-03	1
q-204	chunk-003-04	1
q-204	chunk-003-05	1
q-204	chunk-003-06	1
q-204	chunk-003-07	1
q-204	chunk-003-08	1
q-204	chunk-003-09	1
q-204	chunk-003-10	1
q-204	chunk-003-11	1
q-204	chunk-003-12	1
q-204	chunk-003-13	1
q-204	chunk-003-14	1
q-204	chunk-003-15	1
q-204	chunk-003-16	1
q-204	chunk-003-17	1
q-204	chunk-003-18	1
q-204	chunk-003-19	1
q-205	chunk-004-00	1
q-205	chunk-004-01	1
q-205	chunk-004-02	1
q-205	chunk-004-03	1
q-205	chunk-004-04	1
q-205	chunk-004-05	1
q-205	chunk-004-06	1
q-205	chunk-004-07	1
q-205	chunk-004-08	1
q-205	chunk-004-09	1
q-205	chunk-004-10	1
q-205	chunk-004-11	1
q-205	chunk-004-12	1
q-205	chunk-004-13	1
q-205	chunk-004-14	1
q-205	chunk-004-15	1
q-205	chunk-004-16	1
q-205	chunk-004-17	1
q-205	chunk-004-18	1
q-205	chunk-004-19	1
q-206	chunk-005-01	1
q-206	chunk-005-05	1
q-206	chunk-005-09	1
q-206	chunk-005-13	1
q-206	chunk-005-17	1
q-206	chunk-005-21	1
q-206	chunk-005-25	1
q-206	chunk-005-29	1
q-206	chunk-005-33	1
q-206	chunk-005-37	1
q-206	chunk-005-41	1
q-206	chunk-005-45	1
q-206	chunk-005-49	1
q-207	chunk-006-00	1
q-207	chunk-006-01	1
q-207	chunk-006-02	1
q-207	chunk-006-03	1
q-207	chunk-006-04	1
q-207	chunk-006-05	1
q-207	chunk-006-06	1
q-207	chunk-006-07	1
q-207	chunk-006-08	1
q-207	chunk-006-09	1
q-207	chunk-006-10	1
q-207	chunk-006-11	1
q-207	chunk-006-12	1
q-207	chunk-006-13	1
q-207	chunk-006-14	1
q-207	chunk-006-15	1
q-207	chunk-006-16	1
q-207	chunk-006-17	1
q-207	chunk-006-18	1
q-207	chunk-006-19	1
q-208	chunk-007-00	1
q-208	chunk-007-01	1
q-208	chunk-007-02	1
q-208	chunk-007-03	1
q-208	chunk-007-04	1
q-208	chunk-007-05	1
q-208	chunk-007-06	1
q-208	chunk-007-07	1
q-208	chunk-007-08	1
q-208	chunk-007-09	1
q-208	chunk-007-10	1
q-208	chunk-007-11	1
q-208	chunk-007-12	1
q-208	chunk-007-13	1
q-208	chunk-007-14	1
q-208	chunk-007-15	1
q-208	chunk-007-16	1
q-208	chunk-007-17	1
q-208	chunk-007-18	1
q-208	chunk-007-19	1
q-209	chunk-008-00	1
q-209	chunk-008-01	1
q-209	chunk-008-02	1
q-209	chunk-008-03	1
q-209	chunk-008-04	1
q-209	chunk-008-05	1
q-209	chunk-008-06	1
q-209	chunk-008-07	1
q-209	chunk-008-08	1
q-209	chunk-008-09	1
q-209	chunk-008-10	1
q-209	chunk-008-11	1
q-209	chunk-008-12	1
q-209	chunk-008-13	1
q-209	chunk-008-14	1
q-209	chunk-008-15	1
q-209	chunk-008-16	1
q-209	chunk-008-17	1
q-209	chunk-008-18	1
q-209	chunk-008-19	1
q-210	chunk-009-00	1
q-210	chunk-009-01	1
q-210	chunk-009-02	1
q-210	chunk-009-03	1
q-210	chunk-009-04	1
q-210	chunk-009-05	1
q-210	chunk-009-06	1
q-210	chunk-009-07	1
q-210	chunk-009-08	1
q-210	chunk-009-09	1
q-210	chunk-009-10	1
q-210	chunk-009-11	1
q-210	chunk-009-12	1
q-210	chunk-009-13	1
q-210	chunk-009-14	1
q-210	chunk-009-15	1
q-210	chunk-009-16	1
q-210	chunk-009-17	1
q-210	chunk-009-18	1
q-210	chunk-009-19	1
q-211	chunk-010-00	1
q-211	chunk-010-01	1
q-211	chunk-010-02	1
q-211	chunk-010-03	1
q-211	chunk-010-04	1
q-211	chunk-010-05	1
q-211	chunk-010-06	1
q-211	chunk-010-07	1
q-211	chunk-010-08	1
q-211	chunk-010-09	1
q-211	chunk-010-10	1
q-211	chunk-010-11	1
q-211	chunk-010-12	1
q-211	chunk-010-13	1
